id,predicted_price
2725069150,692591.06
4008400035,639365.25
7016310270,420498.97
1432701230,227022.2
3278606050,373806.84
2473350710,397886.2
2185000685,175360.03
7792000025,392383.4
6868200029,495121.88
624069003,805794.7
7431500280,894902.9
3296000040,549780.7
1118001215,1393240.1
6453900040,749928.7
333100209,806185.2
34001765,565317.1
8946700100,411015.94
5561401210,641786.9
6671900095,378470.1
3275850020,701559.5
3876300600,412445.22
1450900020,250275.28
8562780280,332507.06
7663700973,334322.03
2126049032,392255.8
1823059159,193698.39
3438503426,279860.3
9297301495,552046.75
7140700850,368096.8
7942601805,651813.4
2555900030,365476.5
2887970040,278160.56
7419700010,646410.4
2239000011,345576.3
9283800050,356101.62
9407001340,268366.22
217500140,519523.03
7212660520,259292.62
3298201170,324425.6
3057000400,329457.9
6865200444,512979.97
6071600340,488341.84
6821600005,688879.7
1235100371,767033.6
7796450340,365932.66
3603000410,160584.97
9297300255,501343.9
9126100850,526447.2
2770601462,533957.9
2599001500,220623.06
1102000095,720591.6
1853080640,952526.56
9551201585,1064047.1
3438500796,304454.97
7518504291,526191.2
9269200340,425713.4
715010130,1575346.0
1982201485,635399.0
9526500080,380709.8
9277200180,427782.5
6669150280,306441.9
8917100153,619064.94
3760500516,1030854.5
2725069050,989124.9
3332000091,341365.56
8562770080,567622.8
8151601190,304132.56
8563040160,608200.25
240000269,659711.9
4307350200,279369.12
1311910300,264234.8
3574900030,482531.9
7853230570,421288.9
320069049,400804.6
9839301060,699717.3
7011201333,681102.75
2781320100,294022.34
3421069120,444055.0
7852030320,463672.56
5316101075,2593542.5
5309100750,529976.44
629000730,691563.4
511700170,312802.9
1562100030,524878.1
2489200230,573137.44
524069116,485032.53
5315100737,934787.44
1868900675,845621.3
1608000120,339907.28
705700240,352022.06
7575600610,246335.2
1778500015,671468.56
5423500240,205100.52
6713700025,338595.34
2734100734,315176.88
301402280,201113.53
2113700205,261773.77
4114601570,2936719.8
3332000615,325548.78
3630050180,360923.44
6852700520,476533.78
6870310010,674536.44
6163900981,327790.6
393000142,393361.3
1771100130,332865.56
1442860160,390752.62
9191200435,560823.6
6788200800,953074.5
1115300070,641107.8
3176600105,631776.0
2770604665,545403.94
5469500580,406239.84
5680000545,520039.06
3424089119,463128.53
1328300180,353034.7
1773100922,358876.44
4123830480,342223.8
9808610190,905649.5
4250200140,286432.28
4217402115,4439553.5
3831250350,384113.16
2397101055,812982.56
6817850110,805063.44
7526800200,684753.9
7853370100,645643.3
2523089025,1000696.56
9476200680,251337.05
5714200140,408521.16
3575304895,558187.75
263000018,392140.25
8080400177,541240.06
6450304130,319150.4
514500090,525888.7
9477000300,390359.3
853600310,1490975.8
1951600240,215650.06
1099900120,348678.2
5323100120,562873.7
1223089016,420500.97
522059172,235666.52
1930300190,684306.06
9542840410,297045.66
8665050530,518540.0
5592900205,382726.56
5450300010,529113.9
2459960030,352139.9
3331500455,478766.3
3432500705,444699.6
3702900165,270745.4
5249803550,489808.28
626049058,441459.47
1788900380,205661.28
8075400360,224038.83
9113200250,767480.0
2738640040,715628.56
7821200307,552144.1
3530440140,223566.28
3582700130,452315.16
9276200569,780495.94
7197800020,557937.56
686200490,556938.1
3501600100,390810.4
6383000690,604551.9
7604400150,330786.47
5249801411,772527.8
2607720420,429274.97
9561100010,405933.5
1796370590,254300.22
4077800593,392745.06
854000165,232936.69
5536100010,737568.8
4188000670,805889.25
31000165,1469670.0
662350050,913814.3
4137000280,272950.88
6169901130,1034206.4
1953400510,265867.47
7518506716,992240.8
1552520010,370775.84
7955080270,304140.38
9212900100,489556.1
3438500798,336507.1
7899800890,265490.44
4319200605,430417.06
1329300480,376532.5
8935100100,914311.2
5016001260,386792.9
4337600280,291804.62
1446401220,181419.17
7135521530,609127.25
6888900115,237105.47
2413301070,289612.5
345700040,261043.33
5566100145,351604.34
7634800070,375832.9
9346910500,583147.7
3529300060,321456.97
8128600060,1098980.0
8572900275,198896.97
4139420590,1537200.1
9274200322,570952.5
1472700200,577003.8
8820903380,614162.4
8563010130,777027.56
8965450110,781487.25
9274204230,487417.8
8165501700,364863.22
2193340260,529980.94
1860600290,745179.94
1222000055,195618.66
2492200280,435396.44
2488200455,402347.6
809001520,850864.9
1796361140,241825.56
6398000011,806157.5
6813600365,592274.44
7504100920,771653.75
8835770330,636974.6
524059322,811815.75
4307330280,359818.53
1245002952,1033477.75
2021069059,207843.6
5700000595,638138.4
3629970930,841930.2
3336002215,259527.89
5100401060,681592.7
3278600750,279877.12
1126069045,1023759.4
7568700175,334670.38
452001475,448322.94
9283800230,452975.2
1737300130,604989.6
6189600040,488567.3
3679400025,494039.38
1096100010,347822.34
9513900050,232299.33
5452800645,735313.6
273800100,238873.3
7228500037,478737.53
808300090,469833.97
2493200215,589783.7
5035300255,644093.56
3380900160,405397.3
3630000130,413728.7
7300400670,266089.16
6798100070,380144.94
8078400010,559321.7
5566100060,413586.28
2768200212,486439.84
4035900060,533307.0
9460000110,306142.22
7199320190,559681.8
2225039081,486517.3
9512200050,559563.4
2634500085,309492.84
3654800200,290443.1
2724079090,1039732.56
2597520720,734508.4
3034200426,366622.56
984000130,312405.22
7852020670,448025.88
7923500060,722326.8
2310030510,316718.1
2205500540,533412.75
2493200015,420566.75
7853361420,571864.75
5652600605,516168.78
5285200020,323394.78
9406530150,375590.34
5706300020,499446.5
3278602490,420207.53
7197000100,515981.75
4447300008,583331.75
7899800045,240226.42
9250900095,347006.62
9268851740,554300.94
8682261440,470083.16
7284900385,807437.8
8079040300,423959.5
2225300585,422468.16
3223039013,516664.72
2013801350,267404.88
4055701110,801932.44
3578401770,470205.12
4046500720,547930.9
6145601745,320871.66
5207200195,625357.2
1972201856,536832.5
7212680080,257548.98
7277100510,580587.9
522079022,505125.7
5605000440,779452.3
6632300230,350190.47
8815400165,667055.6
6708200320,534228.4
2426059076,553773.6
3260200200,482382.38
2770601741,486580.44
4338800500,235070.11
9201000320,678560.6
7655900038,345824.22
3625059140,542497.4
4222310010,222057.39
2114700115,275496.22
3291800710,327253.34
9406590010,422184.62
3025059124,2462148.0
7972601250,392336.62
930000470,913890.1
6690500060,497744.7
16000015,226034.28
5693501102,600668.1
8079040490,457820.66
7225000155,327367.6
8819900170,880358.44
7972601270,306539.25
1224069074,774315.7
5126900321,292403.0
3438501860,322448.72
2822069080,450443.47
1656600310,570716.25
3856900507,1290138.6
1626069139,483984.56
2524049257,1237893.0
3904960150,534168.75
7214820610,462257.03
7977201845,571801.5
2428100080,847956.8
2202500135,426490.78
1523550220,654884.5
2313900610,454442.03
4123840050,417494.88
2125059124,953219.94
1225039067,450751.16
6431500283,471616.2
2473380010,323224.56
5694501195,410685.62
2881700046,396843.66
6837820330,310063.3
2337300370,191026.45
3876540630,215786.66
626059317,380269.28
3374500520,338997.62
7228501903,374656.97
4019300051,467168.38
4232902615,606392.7
3546000090,270445.78
8127700215,794633.9
3438501100,362939.9
1769600066,629210.94
8146100610,548390.94
3052700695,575354.25
7954310210,626287.0
3761700053,1860120.6
1320069179,386925.38
1331900410,853900.25
7303100210,313597.12
2464400285,550042.94
6163901150,382013.66
8955800045,377051.75
2314300200,438078.72
9528104360,371861.94
4177100005,686714.5
8856960260,317984.38
1828001220,705849.2
3066400710,740581.3
624110610,874500.1
4040800260,415915.22
5019500215,525004.75
2481630180,938739.7
7203170190,688100.3
510001280,883694.5
9430110120,715151.0
1565950030,325673.3
9828202255,818464.6
3878900270,458210.28
8091600080,211326.77
1112000035,362003.44
2228900270,304610.62
6648701740,301402.22
1245003740,562497.0
2174503441,539157.25
7708250010,343221.7
6072300110,539455.06
2329800140,280857.06
1494300040,518828.88
3832050130,282602.4
7203100730,911826.9
7199330170,459914.62
7785000220,582800.75
1250201175,448940.75
4054500180,1016464.94
7905200061,454196.34
3751604895,198361.06
5220300140,310759.9
3323059027,324649.7
8651611980,901243.3
8673400190,476703.3
1668500100,804196.4
1023059365,523070.7
3308030060,329185.28
4232400860,1003290.0
2144800615,237146.17
1568100920,1491998.4
9406510040,506620.28
2923049421,293381.75
1051000040,1553148.6
2077700042,671626.75
9423800030,239418.61
9818700455,595609.0
7133300675,313056.56
4113800550,641135.4
5553300375,1698996.0
2025701530,272555.22
7942601155,505324.7
7524300020,309591.16
2520069100,288709.34
5412300410,212654.02
7504110760,732702.6
2594200350,382073.4
2722059013,205759.95
8078430480,611208.75
1423069162,501118.78
8856001090,183366.64
7000100631,792692.44
4222200280,217480.77
7971300050,567601.2
2009001600,248617.19
6619910140,642416.4
2877100985,456635.06
1196000007,393751.62
1330850130,790712.0
6664900410,280493.28
1231001110,305721.2
9235900030,321338.66
9407101840,347186.38
9523103001,458947.2
2149800278,345481.06
7234601198,585629.4
9476700035,388132.03
9297301065,590060.44
518500700,701434.4
7843500090,343821.22
6056110780,327687.16
2345700260,352765.44
3509600070,213814.58
1431700280,371096.7
1623049174,260549.88
3024089049,318241.66
7853340450,409664.66
7732410360,792543.56
1446800995,295555.38
2946000285,234310.25
425079100,500564.72
3876313040,428568.56
1762600260,926188.75
1925069121,792085.6
7443000480,789727.8
7820000015,356447.2
4027701253,522754.0
2826049165,381754.72
5426300060,763082.75
1278000210,203817.1
923000270,396460.84
7657600005,262918.16
3024079057,367098.38
3276180020,274314.38
7304300760,299688.78
3908100020,408531.28
8835400805,692284.6
4051150070,223991.61
3904930530,477556.97
6163900971,396115.78
7942600310,410312.56
4365700330,263026.75
423059207,257781.7
3992700265,342204.9
7177300090,451967.2
2540820010,623744.25
5700002510,1133277.4
5201000030,549671.1
7631800015,1451966.1
2922702965,670562.4
1525059198,820521.6
1245003160,673624.9
3810000455,351590.94
7855600080,585270.4
5701500030,1126578.0
7504020400,590345.25
1402600570,302013.66
7575610760,266209.72
8731990370,404832.47
5021900090,738829.0
290000075,400126.7
2841500010,511964.88
3955900830,408630.66
7852110140,582088.6
1311400350,233768.1
7773800015,610134.8
4123400320,510639.06
2725069157,926542.1
666000143,790565.75
5101408678,536383.7
6371000026,349662.88
2024059084,672792.8
7283900036,321810.34
8881900230,752083.06
3959400135,351262.16
7696610270,238139.3
1689400150,876969.75
5103900015,391948.8
1441000350,430481.5
5101408735,338800.78
3126059027,2052459.1
2320069014,485623.6
9541600015,602601.1
8682320420,717509.2
1562200090,652272.25
3395070980,578791.7
7349600230,259557.84
522049122,287241.44
869700060,290424.0
811000055,1133324.9
1221059176,385765.12
1523059103,442786.78
2025760210,678202.2
9218400088,341835.0
8682292020,438572.4
2623089135,484817.03
3758900259,1309421.0
524069049,535382.56
3121500150,791947.44
5581400080,773260.44
8087800020,434236.6
4070700290,720010.44
3296000170,590787.94
9238500040,526824.9
2744600040,332772.25
6813600380,593340.7
6140100150,450903.78
2201500555,448961.3
2600110250,610865.5
4337000275,167387.11
1186000150,590584.06
1972201963,567760.9
1105000745,359318.9
2887700560,600293.56
4039700080,809061.1
522049104,305575.16
4202400078,246256.05
7520000695,168949.67
7714000310,382244.72
4319200060,660233.6
8624700015,641269.25
5104520610,304194.9
2354300845,329065.06
3824100291,483734.0
6151800612,248615.06
5454200080,954036.6
6413600290,359641.5
2131200065,302858.75
1459920010,323374.4
50300090,413795.0
2326300090,627760.44
7714000070,403422.25
3630180500,1040468.56
1727850340,980536.8
8691430330,1012219.25
2310030390,272840.0
5561400610,544430.06
7010701016,531759.5
7883605915,243417.47
1282300995,397359.47
4040700310,488784.5
3353400435,221394.48
2143701015,487411.75
255450020,385881.4
1020069017,368693.72
4038200120,479476.38
9284801100,233411.22
1965200075,540178.4
847100047,560707.56
4038700720,567811.75
6815100085,827519.56
2508000020,330185.75
255520180,721993.5
6822100750,586121.06
869700050,310936.56
1775801405,553874.5
6600400090,234666.03
7202330270,397744.66
1683400165,879058.06
2625069070,1011121.3
7625702440,398385.1
3388000640,233425.92
1899400365,301270.03
6899990200,882159.5
5569700020,750925.6
986000045,340371.8
3293700221,339536.3
3764800250,327577.16
2291400566,324006.0
4219401236,1490533.6
4239400840,198161.03
7211400990,198305.45
7696500280,228004.45
7215721070,520850.1
3204850140,357689.75
4322200220,805339.94
2566300100,1102760.6
1944900090,485687.03
6648500390,254843.31
7385300020,693973.56
1704900135,371901.28
2877100655,760499.3
2726079098,592108.4
7625703800,476433.34
318300040,528814.7
7922800190,571880.56
2023049361,215391.28
8946400210,496071.4
6071600450,520765.66
4343800100,400427.88
1443300140,429657.53
1024039001,817702.4
2767704860,550226.0
7234600851,619400.4
644200065,808564.44
7784400035,816557.6
3826000560,210589.83
9272202260,404990.4
263000253,425963.2
3621059043,583007.56
240000130,496925.12
1352300120,238653.8
7849200861,303149.16
2487700130,511078.5
1796100140,275184.53
7234601221,508694.8
8651710190,461137.78
2916200091,512067.4
1232000915,522299.53
1545801970,274746.1
3211200420,323329.1
7686204675,196735.2
3141600210,213195.58
3959401284,523362.6
2113700825,220263.14
3876000710,378688.53
522069022,518947.16
3214200070,387325.2
1221039156,297430.03
259600790,477139.06
785000040,460724.56
8138870470,478813.34
2596300035,328934.84
540100057,1219153.4
3073500045,495336.28
5363200266,375726.12
8682261650,508083.94
3224510080,828114.0
3211270160,423862.88
9269200520,203309.83
293810190,464121.6
4197400043,293500.7
3026079031,327293.94
5332200405,831331.4
2473411210,274059.7
9268200315,562472.3
8123500050,602705.7
3221069091,463010.62
2485000165,583800.94
4058800215,510016.1
1926059039,756713.44
2533300680,932955.44
3343903640,301466.62
5700003705,1417783.6
2023049372,377730.88
4058800830,659803.1
3333002302,422067.47
2944500340,319802.72
1982200790,592814.7
8929000270,475633.44
8122101440,313268.9
7525530470,758571.8
9332800020,576850.9
3878900525,235974.4
5420300210,263589.5
9232900165,281607.22
6414100026,375921.47
3013300660,703095.3
7954300120,574466.06
1081200360,314181.44
2877102345,499471.28
2202500255,475848.5
7984400050,215617.97
9558020380,446458.4
7812801850,206859.81
8944460020,347558.38
2306400040,517560.78
8649400410,297013.66
7889602020,228693.7
2041000025,503993.94
871001484,615458.75
2767602141,581906.0
3630180470,793617.56
2769602140,512622.47
2473250280,313061.34
5422560660,502228.75
3756600240,371139.53
8651600160,775865.75
7202300540,925557.4
8961950250,459923.84
3303000130,471969.84
798000062,276187.3
1695900150,865977.7
1604730150,500593.34
4136930310,373262.2
8835401250,1605044.9
8665900328,412362.62
9262800255,253683.75
1853080570,836696.2
5556300114,726609.06
9517200290,461938.88
4037200295,525160.0
7417100123,403965.47
2620069077,211774.45
7922720040,650782.3
558100090,514625.9
257000037,287313.75
3319500385,445022.44
9297301520,268253.38
3580900090,370814.75
1321039076,190516.67
7227801581,278902.2
9407001620,313839.47
2130400150,367927.62
2312400200,266348.12
4046700210,439328.4
1193000480,974101.06
1492800296,475269.78
3013300017,433920.3
3630240140,615305.56
1049010390,332559.7
9320900420,200781.42
4315700060,365628.12
2591010290,286977.75
323089085,709854.3
6600400270,232417.88
2919701105,415130.6
7202360670,844610.6
8927600100,841004.94
3211700045,658847.4
4027701326,513930.44
1601600195,258931.84
7853280350,797172.9
3629970130,715562.4
7203120020,806235.94
9542900190,332123.6
8035350120,491794.28
1238501184,906270.7
251200240,465210.84
8945300200,190858.92
2162000160,1002245.7
5466310060,218367.78
1239400064,768451.1
5205000020,334870.56
1720800305,639154.3
7280300375,573494.44
2095800400,456398.66
7852010950,608420.1
1428001160,521696.2
9528104910,570090.7
8644210470,870130.1
7923300310,494215.62
254000100,547223.3
1931300688,496566.97
7007700030,464410.72
422049178,247840.48
422069067,399992.0
2923049393,364623.53
930000305,462691.94
2461900448,462017.28
2610100020,277332.28
2895550050,257147.97
7701700040,294552.5
2460900020,492269.16
9827700105,581835.56
1005000240,389783.1
7200001254,526461.25
866400040,522586.03
305000170,660592.0
2260800110,827794.25
3442000127,655903.94
5253300437,459095.6
7576700150,1018087.06
5469501410,490625.47
5104531120,716291.56
723049434,302280.47
622069006,1151748.8
2517101200,295141.6
8159620160,226256.42
5561300640,484083.8
3317010130,239570.72
4364200250,375260.94
8732300060,712709.44
5603700025,758295.56
3585900190,1208069.1
3996900575,266146.53
8731801260,229942.23
3810000860,323748.4
5700003585,2127242.0
6332000050,442013.44
9286100250,408982.3
9471201110,1015623.9
9290800050,514883.62
7300200400,614133.7
526069024,907251.3
1454600156,955186.44
3904980360,552169.94
2626119062,230344.55
8651730290,426679.97
7611200195,808185.1
1919800260,550230.25
6632900354,303562.56
3972900195,321822.9
5151600170,295440.94
7016000440,436743.44
871000435,673143.25
9578060540,513755.97
2332700060,894361.1
766000240,287991.9
4363700200,285980.53
7100000250,297276.34
2781250560,203321.66
2781250100,347008.94
5419800220,260299.77
7147600245,266584.97
2926069083,780425.2
6189200125,692141.4
9542830160,293579.94
5152200020,275972.97
9412900045,460854.22
6600410480,198090.55
6979970080,552764.25
5636010280,281286.75
1732801300,801722.94
5561401530,443259.16
9578500510,381714.7
7304300906,270807.62
1223089077,608239.1
721049207,290028.2
8691330310,833855.6
1523069204,429707.94
3188100105,569686.3
6608500290,463170.94
2891400410,330441.84
7663700551,277645.06
5413200140,249175.0
425069139,563824.6
6713700155,372037.16
2767603505,512070.34
7789000080,264226.25
9211500620,227756.92
3750604417,224864.66
7922800320,581256.56
1471620240,353941.2
2222059052,357481.4
9551200270,933573.1
2767603160,601124.8
9406710060,385276.5
8929000250,357653.94
5538300120,417648.6
2223069120,485946.97
1652500060,1868216.8
8564500240,394353.66
3629700120,635239.06
3943600070,415791.88
4171200025,283140.3
2425049063,4044966.5
9828701650,418844.4
3581000340,355189.94
8100900015,385402.2
2125059161,1053018.4
304000380,216784.58
8146200070,1277089.2
686530170,555789.44
2917200645,378164.5
9547200530,691035.94
2122059199,375908.2
1150000740,660707.3
5706200060,308418.88
9265410010,249878.2
4083800555,554556.9
6152900332,357189.7
2520900301,218895.08
9828200790,506773.94
1657530180,289317.94
7471900045,251604.45
9828200460,487232.84
1775900140,481425.06
6139800430,447079.62
7214400005,453315.72
5332200026,483504.3
9510970300,780788.5
2540830020,417859.34
3392100140,199528.1
1326069191,361401.84
2125059112,897546.5
859000022,326254.3
8854100350,672406.06
121059007,254313.08
7977201707,487354.12
3859900060,3058114.8
8815400735,716406.3
705700530,362791.1
6600780130,358347.38
6378500105,436646.38
8143000310,416881.38
2877102330,605472.75
3526039074,530004.2
2115510300,246058.84
3024059014,1960798.8
2141330360,565247.06
546000400,450262.66
2071500011,449719.78
7972000240,233536.14
7016200460,467261.94
6204200180,431997.0
1552100135,1143777.9
88000173,406411.88
2581900235,759933.1
9211500560,232114.86
621069218,409911.66
1321970240,298370.7
798000630,331368.38
421000285,254928.64
2824600180,936180.94
3832051140,317143.38
1237500105,669568.7
8802400906,244150.52
3166900270,387866.34
3682000060,414914.47
5469700020,297069.47
1245001820,516246.06
9547205660,545758.3
7974700122,673929.5
7550801225,571946.56
1099950050,896695.2
1402900460,311670.2
7636800041,934242.0
2115720270,246036.56
8651441750,194426.11
3904100035,306770.28
8815400020,634988.9
3303860590,494414.56
5427110040,853863.6
1782000160,360227.1
6204420290,471699.4
3995700245,276152.53
7955040130,422728.1
1442880650,553809.5
8833510230,975981.25
7283900551,448586.4
4396000180,276438.16
7504021310,695687.1
322059264,300312.5
3654800040,275408.5
2767704777,482850.0
3278602190,377250.62
3236500220,481574.75
3410600100,313264.12
629410180,722996.75
3352402250,164709.52
4363700304,304429.12
7237550130,1160937.0
9808590210,1109507.8
8074200175,269242.2
3463400330,434874.38
6306400140,865285.06
8564950250,522301.53
5381000070,194253.38
9826700697,632955.6
8132700190,404336.66
7943000020,187766.11
9547204675,565929.4
4112100101,531359.06
727500030,567401.44
114101426,368389.7
9274202005,712207.3
1193000380,760764.1
3039000020,437610.22
7852170130,708966.0
2624079010,513819.2
4137010540,309033.34
7576200012,683691.56
1138020020,337535.94
3969300030,186171.16
898000200,212949.7
5153100030,308986.2
5104532030,495764.47
4406000050,208432.94
9274203390,572054.0
8682290360,432916.72
6928600330,251360.3
4139680070,848977.1
6844702690,431508.7
2154970020,2119441.8
4385701285,977137.0
2426059071,543201.44
2867300160,558570.06
9512500720,516363.25
1773101020,320430.4
8687800100,276310.34
3627800050,1364487.6
1604600227,305838.12
3300701170,408060.9
9250900111,503891.1
7015200790,589442.94
1311100490,237169.92
2469000010,873837.4
1982201596,554864.2
1862700290,344702.75
2586800270,198263.67
9528102772,493418.78
5490210200,419291.22
6669080020,425588.38
179003055,211094.33
1860600535,835483.44
1592000130,654710.3
3905040170,538992.75
9320500080,234276.73
9276200850,463254.0
224069114,687732.3
2260000340,594428.7
5096300130,381969.94
3432500215,372614.16
2600000050,654654.1
8856003839,215100.0
2492200435,415182.84
7855900110,1134921.4
6806100250,319801.2
2770603523,498806.75
1370800515,1974369.1
2726049150,464588.34
1226059161,519523.53
1068000375,2795852.5
9528104109,423637.78
5126310060,496595.88
1951820070,540545.25
1545805980,404934.78
9464700340,926312.4
4319200675,747838.25
7518500885,547340.2
7852020620,500624.84
869700370,335215.97
8643000190,256690.02
8902000267,571045.06
7972602435,264068.03
2050100210,886249.2
6705120540,521398.75
2767601390,666433.75
4141000490,1225342.9
9345400350,753475.8
3222079162,307420.75
7789000120,221021.92
6646200770,775255.56
6666800180,737668.0
1725800280,459357.06
6117500460,1027893.7
5470100220,248486.11
5457300478,467448.25
7550800195,515881.38
7787050180,585788.0
6204430250,502681.56
7640400250,491503.1
624110920,826356.3
3629920140,377177.97
7173700518,645837.3
3210200395,250364.58
2473480560,425948.16
2623089141,506855.62
1423800080,235866.19
2076400050,309224.7
3832060120,333471.8
7702600930,415748.66
5101404555,401364.2
3723800415,426646.6
3356403400,237125.38
9214400125,498865.28
1797500530,565036.3
9551201660,1132364.5
3878900815,370222.88
1760650280,322075.9
5466410030,229485.25
6388930620,654048.2
2331300395,787481.4
9412700160,283554.84
871001611,565151.06
3142600120,618637.6
3995700220,372145.75
2310000280,298096.25
8039900400,340171.25
7504021510,689738.25
1959700445,1513549.9
1556200155,634115.06
3629960590,361296.4
259000240,456393.0
662440020,379602.6
3123049142,472245.38
321100260,736038.4
6840701095,474243.38
3738900165,414274.75
4427100130,401636.06
9238500100,477514.16
6145601810,380662.62
2570300090,364168.3
4017600010,475287.94
1005000220,472813.2
1257202120,497347.53
9527000490,481722.22
8691400080,731148.8
1726069084,480330.38
248000240,217561.45
6113400046,338131.3
2130702350,373487.22
920069052,255217.14
6071300160,552969.4
1623049041,157826.56
9268200285,379325.4
1843100520,401504.3
2887700826,523261.28
9122000385,583459.75
9475700220,385725.75
2804600005,790444.4
2896400300,376089.62
5015000180,680802.75
3630220180,797543.94
8832900780,604521.9
1568100300,479279.78
8718500610,398742.38
4147200140,1181207.9
1973700030,1030056.5
8862000075,141155.84
9320990110,282956.5
1151100035,411260.6
2011000010,208928.28
1651500060,993569.3
446000190,719127.25
2344300220,827579.56
523049195,243663.2
9191200015,552620.4
7942601410,770158.4
7137800300,215864.88
7853300280,500279.78
6654700240,310218.62
569000050,595881.7
3584000180,237563.6
2026079055,316595.5
8898700880,265720.97
5075400150,643144.0
8731981360,363126.16
4222500020,215455.6
7996720050,589070.3
4077800094,653031.6
6446200365,587727.5
2824089053,530674.4
1311800220,224792.19
3522049063,585654.0
1721801280,221618.19
6131600240,205862.61
7202310040,618681.3
1123059125,532556.3
646910160,249677.62
5630500005,362019.3
3342100785,312998.06
9547205610,652772.6
1773100123,316901.78
3353400092,305086.56
217500015,372739.28
3649100031,396079.53
7896300150,330684.9
623049185,190298.23
1773100430,341834.38
1781500220,821900.0
3395380200,251303.48
2424059170,2525273.8
4389200765,1501600.9
1543000060,491821.94
6154900005,635358.4
2902200240,458506.66
1442880640,578678.0
8562770490,497969.28
2768300655,587954.56
3432501315,316863.12
5035300570,732214.4
3626039028,463296.4
3876540780,240052.14
327000100,928101.25
7551300065,492454.16
1312920060,235747.89
2215901230,276906.25
6306800010,451794.8
2767700022,503952.6
5589900610,506007.06
4320200020,721048.06
5249804655,633361.4
9238500480,474100.03
3885806565,1030823.0
7905200205,388960.22
5727500102,365272.28
3585220070,374055.78
2078500210,533982.3
1839920050,391586.78
534000080,339946.2
856000255,460587.94
4141010110,1836798.8
9558040820,578266.44
7768700315,1031207.5
2796100640,290591.3
1922059010,213495.48
3448000542,304863.2
3883100220,302371.3
7237301210,255183.31
3893100456,990502.1
9578501110,348716.78
6145601995,462985.9
4024100120,333459.1
8899000050,347549.44
3396820010,566524.44
6749700117,326634.44
1954400060,510741.3
3303970100,737321.94
2540850070,404880.34
3797000745,500779.1
7883603700,270553.1
3438501452,410966.94
3530210260,647652.5
3598600049,215559.38
731500170,314044.56
7129304375,199931.53
263000006,392140.25
7212660560,313627.03
1112700010,375656.97
3420069060,620391.75
2473000470,411017.12
8691390980,695967.2
6184700100,498039.56
4476400275,335202.84
2968801240,270461.25
1529300160,381209.72
7640400070,605828.56
7016100380,416788.75
2172000890,441040.34
4035900015,674351.25
9528104660,960069.6
507100005,366148.4
2783100160,383597.34
3629921140,926368.06
1099750610,231171.12
1330300451,1188912.2
2757000030,828437.1
